id;pais;ano;quantidade_kg;valor_us
2;África do Sul;2016;617500;1487082
2;África do Sul;2017;370500;942442
2;África do Sul;2018;1089700;3106052
2;África do Sul;2019;270875;763921
2;África do Sul;2020;616688;1433381
2;África do Sul;2021;327000;531327
2;África do Sul;2022;657826;1266633
2;África do Sul;2023;151500;397825
3;Alemanha, República Democrática;1970;0;0
3;Alemanha, República Democrática;1971;0;0
3;Alemanha, República Democrática;1972;3000;3366
3;Alemanha, República Democrática;1973;0;0
3;Alemanha, República Democrática;1974;0;0
3;Alemanha, República Democrática;1975;29988;2283
3;Alemanha, República Democrática;1976;0;0
3;Alemanha, República Democrática;1977;0;0
3;Alemanha, República Democrática;1978;0;0
3;Alemanha, República Democrática;1979;0;0
3;Alemanha, República Democrática;1980;0;0
3;Alemanha, República Democrática;1981;0;0
3;Alemanha, República Democrática;1982;0;0
3;Alemanha, República Democrática;1983;0;0
3;Alemanha, República Democrática;1984;0;0
3;Alemanha, República Democrática;1985;0;0
3;Alemanha, República Democrática;1986;0;0
3;Alemanha, República Democrática;1987;0;0
3;Alemanha, República Democrática;1988;0;0
3;Alemanha, República Democrática;1989;0;0
3;Alemanha, República Democrática;1990;0;0
3;Alemanha, República Democrática;1991;0;0
3;Alemanha, República Democrática;1992;0;0
3;Alemanha, República Democrática;1993;0;0
3;Alemanha, República Democrática;1994;3;8
3;Alemanha, República Democrática;1995;12;22
3;Alemanha, República Democrática;1996;29;31
3;Alemanha, República Democrática;1997;95005;107123
3;Alemanha, República Democrática;1998;143;101
3;Alemanha, República Democrática;1999;0;0
3;Alemanha, República Democrática;2000;0;0
3;Alemanha, República Democrática;2001;0;0
3;Alemanha, República Democrática;2002;0;0
3;Alemanha, República Democrática;2003;0;0
3;Alemanha, República Democrática;2004;0;0
3;Alemanha, República Democrática;2005;0;0
3;Alemanha, República Democrática;2006;0;0
3;Alemanha, República Democrática;2007;0;0
3;Alemanha, República Democrática;2008;0;0
3;Alemanha, República Democrática;2009;0;0
3;Alemanha, República Democrática;2010;0;0
3;Alemanha, República Democrática;2011;0;0
3;Alemanha, República Democrática;2012;0;0
3;Alemanha, República Democrática;2013;0;0
3;Alemanha, República Democrática;2014;0;0
3;Alemanha, República Democrática;2015;0;0
3;Alemanha, República Democrática;2016;0;0
3;Alemanha, República Democrática;2017;0;0
3;Alemanha, República Democrática;2018;0;0
3;Alemanha, República Democrática;2019;0;0
3;Alemanha, República Democrática;2020;0;0
3;Alemanha, República Democrática;2021;0;0
3;Alemanha, República Democrática;2022;0;0
3;Alemanha, República Democrática;2023;0;0
4;Arábia Saudita;1970;0;0
4;Arábia Saudita;1971;0;0
4;Arábia Saudita;1972;0;0
4;Arábia Saudita;1973;0;0
4;Arábia Saudita;1974;0;0
4;Arábia Saudita;1975;0;0
4;Arábia Saudita;1976;0;0
4;Arábia Saudita;1977;0;0
4;Arábia Saudita;1978;0;0
4;Arábia Saudita;1979;0;0
4;Arábia Saudita;1980;0;0
4;Arábia Saudita;1981;0;0
4;Arábia Saudita;1982;0;0
4;Arábia Saudita;1983;0;0
4;Arábia Saudita;1984;0;0
4;Arábia Saudita;1985;0;0
4;Arábia Saudita;1986;0;0
4;Arábia Saudita;1987;0;0
4;Arábia Saudita;1988;0;0
4;Arábia Saudita;1989;0;0
4;Arábia Saudita;1990;0;0
4;Arábia Saudita;1991;0;0
4;Arábia Saudita;1992;0;0
4;Arábia Saudita;1993;0;0
4;Arábia Saudita;1994;0;0
4;Arábia Saudita;1995;0;0
4;Arábia Saudita;1996;0;0
4;Arábia Saudita;1997;0;0
4;Arábia Saudita;1998;0;0
4;Arábia Saudita;1999;0;0
4;Arábia Saudita;2000;0;0
4;Arábia Saudita;2001;0;0
4;Arábia Saudita;2002;0;0
4;Arábia Saudita;2003;18000;16900
4;Arábia Saudita;2004;0;0
4;Arábia Saudita;2005;0;0
4;Arábia Saudita;2006;0;0
4;Arábia Saudita;2007;0;0
4;Arábia Saudita;2008;0;0
4;Arábia Saudita;2009;0;0
4;Arábia Saudita;2010;0;0
4;Arábia Saudita;2011;0;0
4;Arábia Saudita;2012;0;0
4;Arábia Saudita;2013;0;0
4;Arábia Saudita;2014;0;0
4;Arábia Saudita;2015;0;0
4;Arábia Saudita;2016;0;0
4;Arábia Saudita;2017;0;0
4;Arábia Saudita;2018;0;0
4;Arábia Saudita;2019;0;0
4;Arábia Saudita;2020;0;0
4;Arábia Saudita;2021;0;0
4;Arábia Saudita;2022;0;0
4;Arábia Saudita;2023;0;0
5;Argentina;1970;1530058;845068
5;Argentina;1971;1206326;936632
5;Argentina;1972;1047482;981648
5;Argentina;1973;1277380;1848195
5;Argentina;1974;1004987;1154210
5;Argentina;1975;1583972;1142114
5;Argentina;1976;2731566;2573741
5;Argentina;1977;2549687;2663929
5;Argentina;1978;2385266;2683017
5;Argentina;1979;1527094;3998797
5;Argentina;1980;1586137;3707049
5;Argentina;1981;1558200;1937074
5;Argentina;1982;1875664;1739134
5;Argentina;1983;2238826;1476166
5;Argentina;1984;1662475;1626556
5;Argentina;1985;1519220;1420332
5;Argentina;1986;2116776;2515764
5;Argentina;1987;3011500;2988697
5;Argentina;1988;7894789;7741832
5;Argentina;1989;6392930;6765394
5;Argentina;1990;3758190;3641098
5;Argentina;1991;4726726;4931971
5;Argentina;1992;3061443;4023359
5;Argentina;1993;1772727;3079487
5;Argentina;1994;4433113;5435003
5;Argentina;1995;4172453;4708913
5;Argentina;1996;7103048;8416185
5;Argentina;1997;5673231;8436301
5;Argentina;1998;4237403;6256924
5;Argentina;1999;3438508;4855950
5;Argentina;2000;3367629;3886025
5;Argentina;2001;2634368;2444780
5;Argentina;2002;10502997;7213368
5;Argentina;2003;6449180;5741921
5;Argentina;2004;12287672;14106821
5;Argentina;2005;10271403;12379126
5;Argentina;2006;11555010;14810371
5;Argentina;2007;15203133;19187668
5;Argentina;2008;15641645;26994373
5;Argentina;2009;17209323;24106889
5;Argentina;2010;17279688;34499504
5;Argentina;2011;20533473;43262321
5;Argentina;2012;19728826;43648893
5;Argentina;2013;20571302;47105230
5;Argentina;2014;14681136;34049473
5;Argentina;2015;20905602;32341307
5;Argentina;2016;23280908;34643821
5;Argentina;2017;19742996;34422405
5;Argentina;2018;23564519;43501396
5;Argentina;2019;24135143;48810789
5;Argentina;2020;24992502;36743996
5;Argentina;2021;24015825;33337604
5;Argentina;2022;20829418;35659325
5;Argentina;2023;19758017;36404746
6;Austrália;1970;0;0
6;Austrália;1971;0;0
6;Austrália;1972;89025;52819
6;Austrália;1973;0;0
6;Austrália;1974;88754;88567
6;Austrália;1975;66750;59852
6;Austrália;1976;0;0
6;Austrália;1977;0;0
6;Austrália;1978;0;0
6;Austrália;1979;0;0
6;Austrália;1980;0;0
6;Austrália;1981;0;0
6;Austrália;1982;0;0
6;Austrália;1983;0;0
6;Austrália;1984;0;0
6;Austrália;1985;0;0
6;Austrália;1986;0;0
6;Austrália;1987;0;0
6;Austrália;1988;0;0
6;Austrália;1989;0;0
6;Austrália;1990;0;0
6;Austrália;1991;0;0
6;Austrália;1992;0;0
6;Austrália;1993;0;0
6;Austrália;1994;0;0
6;Austrália;1995;0;0
6;Austrália;1996;0;0
6;Austrália;1997;0;0
6;Austrália;1998;0;0
6;Austrália;1999;0;0
6;Austrália;2000;0;0
6;Austrália;2001;0;0
6;Austrália;2002;0;0
6;Austrália;2003;0;0
6;Austrália;2004;0;0
6;Austrália;2005;0;0
6;Austrália;2006;0;0
6;Austrália;2007;0;0
6;Austrália;2008;0;0
6;Austrália;2009;0;0
6;Austrália;2010;0;0
6;Austrália;2011;0;0
6;Austrália;2012;0;0
6;Austrália;2013;0;0
6;Austrália;2014;0;0
6;Austrália;2015;0;0
6;Austrália;2016;0;0
6;Austrália;2017;0;0
6;Austrália;2018;0;0
6;Austrália;2019;0;0
6;Austrália;2020;0;0
6;Austrália;2021;0;0
6;Austrália;2022;0;0
6;Austrália;2023;0;0
7;Bélgica;1970;0;0
7;Bélgica;1971;0;0
7;Bélgica;1972;0;0
7;Bélgica;1973;0;0
7;Bélgica;1974;0;0
7;Bélgica;1975;0;0
7;Bélgica;1976;0;0
7;Bélgica;1977;0;0
7;Bélgica;1978;0;0
7;Bélgica;1979;0;0
7;Bélgica;1980;0;0
7;Bélgica;1981;0;0
7;Bélgica;1982;0;0
7;Bélgica;1983;0;0
7;Bélgica;1984;0;0
7;Bélgica;1985;0;0
7;Bélgica;1986;0;0
7;Bélgica;1987;0;0
7;Bélgica;1988;0;0
7;Bélgica;1989;0;0
7;Bélgica;1990;0;0
7;Bélgica;1991;0;0
7;Bélgica;1992;0;0
7;Bélgica;1993;0;0
7;Bélgica;1994;0;0
7;Bélgica;1995;0;0
7;Bélgica;1996;0;0
7;Bélgica;1997;0;0
7;Bélgica;1998;0;0
7;Bélgica;1999;0;0
7;Bélgica;2000;0;0
7;Bélgica;2001;102625;55359
7;Bélgica;2002;20750;17563
7;Bélgica;2003;187450;141872
7;Bélgica;2004;41500;30416
7;Bélgica;2005;0;0
7;Bélgica;2006;0;0
7;Bélgica;2007;0;0
7;Bélgica;2008;0;0
7;Bélgica;2009;0;0
7;Bélgica;2010;0;0
7;Bélgica;2011;0;0
7;Bélgica;2012;0;0
7;Bélgica;2013;0;0
7;Bélgica;2014;0;0
7;Bélgica;2015;0;0
7;Bélgica;2016;0;0
7;Bélgica;2017;0;0
7;Bélgica;2018;0;0
7;Bélgica;2019;0;0
7;Bélgica;2020;0;0
7;Bélgica;2021;0;0
7;Bélgica;2022;0;0
7;Bélgica;2023;0;0
8;Chile;1970;4000;1040
8;Chile;1971;0;0
8;Chile;1972;0;0
8;Chile;1973;59747;66242
8;Chile;1974;0;0
8;Chile;1975;555818;714754
8;Chile;1976;582102;643686
8;Chile;1977;670742;1052119
8;Chile;1978;756026;1278523
8;Chile;1979;1088002;2567693
8;Chile;1980;484040;1100566
8;Chile;1981;327662;647273
8;Chile;1982;961997;1572341
8;Chile;1983;1258680;1527431
8;Chile;1984;1100570;1051746
8;Chile;1985;1730970;1608648
8;Chile;1986;2792410;2668045
8;Chile;1987;2810680;2854162
8;Chile;1988;2747990;2277103
8;Chile;1989;5592520;5272318
8;Chile;1990;3431648;3543179
8;Chile;1991;5372062;5582460
8;Chile;1992;3149429;3817499
8;Chile;1993;4604409;5788115
8;Chile;1994;6568978;7727671
8;Chile;1995;32331682;9055566
8;Chile;1996;6036433;8191108
8;Chile;1997;3882680;6518525
8;Chile;1998;4033736;6056881
8;Chile;1999;3853245;5815682
8;Chile;2000;4909468;5801413
8;Chile;2001;3223998;3319107
8;Chile;2002;1108017;1020342
8;Chile;2003;6011522;5283111
8;Chile;2004;933010;1200730
8;Chile;2005;534750;735554
8;Chile;2006;3847300;4531374
8;Chile;2007;1239130;1415636
8;Chile;2008;2075850;3697242
8;Chile;2009;4498510;6469816
8;Chile;2010;814720;1660791
8;Chile;2011;1127280;2614062
8;Chile;2012;2046530;5049441
8;Chile;2013;453310;1123963
8;Chile;2014;2615382;5771763
8;Chile;2015;747700;1522661
8;Chile;2016;365670;613554
8;Chile;2017;483305;971604
8;Chile;2018;127231;290772
8;Chile;2019;384437;1096176
8;Chile;2020;286774;567197
8;Chile;2021;225630;462855
8;Chile;2022;3584100;5524707
8;Chile;2023;4411180;7107544
9;China;1970;0;0
9;China;1971;0;0
9;China;1972;0;0
9;China;1973;0;0
9;China;1974;0;0
9;China;1975;0;0
9;China;1976;0;0
9;China;1977;0;0
9;China;1978;0;0
9;China;1979;0;0
9;China;1980;0;0
9;China;1981;0;0
9;China;1982;0;0
9;China;1983;0;0
9;China;1984;0;0
9;China;1985;0;0
9;China;1986;0;0
9;China;1987;0;0
9;China;1988;0;0
9;China;1989;0;0
9;China;1990;0;0
9;China;1991;0;0
9;China;1992;0;0
9;China;1993;0;0
9;China;1994;0;0
9;China;1995;0;0
9;China;1996;0;0
9;China;1997;0;0
9;China;1998;0;0
9;China;1999;0;0
9;China;2000;0;0
9;China;2001;0;0
9;China;2002;0;0
9;China;2003;0;0
9;China;2004;0;0
9;China;2005;0;0
9;China;2006;0;0
9;China;2007;0;0
9;China;2008;0;0
9;China;2009;0;0
9;China;2010;0;0
9;China;2011;0;0
9;China;2012;0;0
9;China;2013;0;0
9;China;2014;0;0
9;China;2015;0;0
9;China;2016;0;0
9;China;2017;0;0
9;China;2018;0;0
9;China;2019;0;0
9;China;2020;172000;178472
9;China;2021;110;76
9;China;2022;0;0
9;China;2023;72000;111390
10;China Continental;1970;0;0
10;China Continental;1971;0;0
10;China Continental;1972;0;0
10;China Continental;1973;25000;5210
10;China Continental;1974;0;0
10;China Continental;1975;0;0
10;China Continental;1976;0;0
10;China Continental;1977;0;0
10;China Continental;1978;0;0
10;China Continental;1979;0;0
10;China Continental;1980;0;0
10;China Continental;1981;0;0
10;China Continental;1982;0;0
10;China Continental;1983;0;0
10;China Continental;1984;0;0
10;China Continental;1985;0;0
10;China Continental;1986;0;0
10;China Continental;1987;0;0
10;China Continental;1988;0;0
10;China Continental;1989;0;0
10;China Continental;1990;0;0
10;China Continental;1991;0;0
10;China Continental;1992;0;0
10;China Continental;1993;0;0
10;China Continental;1994;0;0
10;China Continental;1995;41;39
10;China Continental;1996;0;0
10;China Continental;1997;0;0
10;China Continental;1998;0;0
10;China Continental;1999;0;0
10;China Continental;2000;0;0
10;China Continental;2001;0;0
10;China Continental;2002;0;0
10;China Continental;2003;0;0
10;China Continental;2004;0;0
10;China Continental;2005;0;0
10;China Continental;2006;0;0
10;China Continental;2007;148000;250669
10;China Continental;2008;0;0
10;China Continental;2009;0;0
10;China Continental;2010;19000;39520
10;China Continental;2011;19200;51100
10;China Continental;2012;63000;216812
10;China Continental;2013;100027;193223
10;China Continental;2014;98050;142328
10;China Continental;2015;0;0
10;China Continental;2016;0;0
10;China Continental;2017;53000;65028
10;China Continental;2018;224165;279253
10;China Continental;2019;934000;1352954
10;China Continental;2020;0;0
10;China Continental;2021;0;0
10;China Continental;2022;0;0
10;China Continental;2023;0;0
11;Cingapura;1970;0;0
11;Cingapura;1971;0;0
11;Cingapura;1972;0;0
11;Cingapura;1973;0;0
11;Cingapura;1974;0;0
11;Cingapura;1975;0;0
11;Cingapura;1976;0;0
11;Cingapura;1977;0;0
11;Cingapura;1978;0;0
11;Cingapura;1979;0;0
11;Cingapura;1980;0;0
11;Cingapura;1981;0;0
11;Cingapura;1982;0;0
11;Cingapura;1983;0;0
11;Cingapura;1984;0;0
11;Cingapura;1985;0;0
11;Cingapura;1986;0;0
11;Cingapura;1987;0;0
11;Cingapura;1988;0;0
11;Cingapura;1989;0;0
11;Cingapura;1990;0;0
11;Cingapura;1991;0;0
11;Cingapura;1992;0;0
11;Cingapura;1993;0;0
11;Cingapura;1994;0;0
11;Cingapura;1995;0;0
11;Cingapura;1996;0;0
11;Cingapura;1997;0;0
11;Cingapura;1998;0;0
11;Cingapura;1999;0;0
11;Cingapura;2000;0;0
11;Cingapura;2001;0;0
11;Cingapura;2002;0;0
11;Cingapura;2003;0;0
11;Cingapura;2004;0;0
11;Cingapura;2005;0;0
11;Cingapura;2006;0;0
11;Cingapura;2007;0;0
11;Cingapura;2008;0;0
11;Cingapura;2009;0;0
11;Cingapura;2010;0;0
11;Cingapura;2011;38150;97572
11;Cingapura;2012;0;0
11;Cingapura;2013;40000;77213
11;Cingapura;2014;0;0
11;Cingapura;2015;0;0
11;Cingapura;2016;0;0
11;Cingapura;2017;0;0
11;Cingapura;2018;0;0
11;Cingapura;2019;0;0
11;Cingapura;2020;0;0
11;Cingapura;2021;0;0
11;Cingapura;2022;0;0
11;Cingapura;2023;0;0
12;Costa Rica;1970;0;0
12;Costa Rica;1971;0;0
12;Costa Rica;1972;0;0
12;Costa Rica;1973;0;0
12;Costa Rica;1974;0;0
12;Costa Rica;1975;0;0
12;Costa Rica;1976;0;0
12;Costa Rica;1977;0;0
12;Costa Rica;1978;0;0
12;Costa Rica;1979;0;0
12;Costa Rica;1980;0;0
12;Costa Rica;1981;0;0
12;Costa Rica;1982;0;0
12;Costa Rica;1983;0;0
12;Costa Rica;1984;0;0
12;Costa Rica;1985;0;0
12;Costa Rica;1986;0;0
12;Costa Rica;1987;0;0
12;Costa Rica;1988;0;0
12;Costa Rica;1989;0;0
12;Costa Rica;1990;0;0
12;Costa Rica;1991;0;0
12;Costa Rica;1992;0;0
12;Costa Rica;1993;0;0
12;Costa Rica;1994;0;0
12;Costa Rica;1995;0;0
12;Costa Rica;1996;0;0
12;Costa Rica;1997;0;0
12;Costa Rica;1998;0;0
12;Costa Rica;1999;0;0
12;Costa Rica;2000;0;0
12;Costa Rica;2001;0;0
12;Costa Rica;2002;0;0
12;Costa Rica;2003;0;0
12;Costa Rica;2004;0;0
12;Costa Rica;2005;0;0
12;Costa Rica;2006;0;0
12;Costa Rica;2007;0;0
12;Costa Rica;2008;0;0
12;Costa Rica;2009;0;0
12;Costa Rica;2010;0;0
12;Costa Rica;2011;0;0
12;Costa Rica;2012;0;0
12;Costa Rica;2013;0;0
12;Costa Rica;2014;0;0
12;Costa Rica;2015;0;0
12;Costa Rica;2016;0;0
12;Costa Rica;2017;0;0
12;Costa Rica;2018;0;0
12;Costa Rica;2019;0;0
12;Costa Rica;2020;0;0
12;Costa Rica;2021;0;0
12;Costa Rica;2022;49000;95550
12;Costa Rica;2023;0;0
13;Emirados;1970;0;0
13;Emirados;1971;0;0
13;Emirados;1972;0;0
13;Emirados;1973;0;0
13;Emirados;1974;0;0
13;Emirados;1975;0;0
13;Emirados;1976;0;0
13;Emirados;1977;0;0
13;Emirados;1978;0;0
13;Emirados;1979;0;0
13;Emirados;1980;0;0
13;Emirados;1981;0;0
13;Emirados;1982;0;0
13;Emirados;1983;0;0
13;Emirados;1984;0;0
13;Emirados;1985;0;0
13;Emirados;1986;0;0
13;Emirados;1987;0;0
13;Emirados;1988;0;0
13;Emirados;1989;0;0
13;Emirados;1990;0;0
13;Emirados;1991;0;0
13;Emirados;1992;196800;200604
13;Emirados;1993;0;0
13;Emirados;1994;36000;36181
13;Emirados;1995;49580;53853
13;Emirados;1996;31250;53081
13;Emirados;1997;89820;103183
13;Emirados;1998;17420;26546
13;Emirados;1999;0;0
13;Emirados;2000;17500;16119
13;Emirados;2001;36000;23190
13;Emirados;2002;18000;22750
13;Emirados;2003;271970;259971
13;Emirados;2004;329470;351485
13;Emirados;2005;489760;503598
13;Emirados;2006;182745;236628
13;Emirados;2007;0;0
13;Emirados;2008;124510;204910
13;Emirados;2009;39000;94203
13;Emirados;2010;20000;44949
13;Emirados;2011;35460;100631
13;Emirados;2012;19000;70026
13;Emirados;2013;240800;442625
13;Emirados;2014;100000;184835
13;Emirados;2015;40000;95856
13;Emirados;2016;0;0
13;Emirados;2017;0;0
13;Emirados;2018;0;0
13;Emirados;2019;0;0
13;Emirados;2020;0;0
13;Emirados;2021;0;0
13;Emirados;2022;0;0
13;Emirados;2023;0;0
14;Espanha;1970;20000;9584
14;Espanha;1971;15000;14403
14;Espanha;1972;57208;59951
14;Espanha;1973;144000;170234
14;Espanha;1974;9500;14640
14;Espanha;1975;7500;15495
14;Espanha;1976;2000;5320
14;Espanha;1977;0;0
14;Espanha;1978;3000;10850
14;Espanha;1979;1680;7056
14;Espanha;1980;0;0
14;Espanha;1981;0;0
14;Espanha;1982;0;0
14;Espanha;1983;0;0
14;Espanha;1984;0;0
14;Espanha;1985;0;0
14;Espanha;1986;0;0
14;Espanha;1987;0;0
14;Espanha;1988;0;0
14;Espanha;1989;0;0
14;Espanha;1990;0;0
14;Espanha;1991;0;0
14;Espanha;1992;0;0
14;Espanha;1993;0;0
14;Espanha;1994;0;0
14;Espanha;1995;3222;8090
14;Espanha;1996;338;1158
14;Espanha;1997;6000;23763
14;Espanha;1998;6004;25691
14;Espanha;1999;288;1080
14;Espanha;2000;303;1096
14;Espanha;2001;0;0
14;Espanha;2002;0;0
14;Espanha;2003;0;0
14;Espanha;2004;0;0
14;Espanha;2005;0;0
14;Espanha;2006;0;0
14;Espanha;2007;0;0
14;Espanha;2008;0;0
14;Espanha;2009;0;0
14;Espanha;2010;0;0
14;Espanha;2011;0;0
14;Espanha;2012;0;0
14;Espanha;2013;0;0
14;Espanha;2014;0;0
14;Espanha;2015;0;0
14;Espanha;2016;0;0
14;Espanha;2017;0;0
14;Espanha;2018;0;0
14;Espanha;2019;1;24
14;Espanha;2020;0;0
14;Espanha;2021;0;0
14;Espanha;2022;0;0
14;Espanha;2023;0;0
15;Estados Unidos;1970;415210;305494
15;Estados Unidos;1971;429346;292067
15;Estados Unidos;1972;411443;456999
15;Estados Unidos;1973;538195;700181
15;Estados Unidos;1974;953941;1447142
15;Estados Unidos;1975;494268;674204
15;Estados Unidos;1976;25285;46885
15;Estados Unidos;1977;171998;378357
15;Estados Unidos;1978;102285;251489
15;Estados Unidos;1979;53591;227326
15;Estados Unidos;1980;148029;387349
15;Estados Unidos;1981;126804;326790
15;Estados Unidos;1982;140722;266479
15;Estados Unidos;1983;329134;395315
15;Estados Unidos;1984;128745;132786
15;Estados Unidos;1985;157087;165238
15;Estados Unidos;1986;672895;991667
15;Estados Unidos;1987;117167;178174
15;Estados Unidos;1988;161093;268528
15;Estados Unidos;1989;196634;331736
15;Estados Unidos;1990;167980;337966
15;Estados Unidos;1991;135629;210446
15;Estados Unidos;1992;320890;457440
15;Estados Unidos;1993;772669;1214020
15;Estados Unidos;1994;832061;1241890
15;Estados Unidos;1995;643784;990177
15;Estados Unidos;1996;732591;1405841
15;Estados Unidos;1997;1397848;2457078
15;Estados Unidos;1998;1306508;2037588
15;Estados Unidos;1999;514513;1094056
15;Estados Unidos;2000;573211;1123705
15;Estados Unidos;2001;487549;773763
15;Estados Unidos;2002;427744;557678
15;Estados Unidos;2003;504069;767763
15;Estados Unidos;2004;470966;748024
15;Estados Unidos;2005;448370;966879
15;Estados Unidos;2006;493921;977964
15;Estados Unidos;2007;370796;780250
15;Estados Unidos;2008;448157;923410
15;Estados Unidos;2009;347316;783086
15;Estados Unidos;2010;526225;1274258
15;Estados Unidos;2011;391515;1180759
15;Estados Unidos;2012;512716;1619257
15;Estados Unidos;2013;538319;1622047
15;Estados Unidos;2014;369887;1113398
15;Estados Unidos;2015;350138;1034494
15;Estados Unidos;2016;236134;636045
15;Estados Unidos;2017;257670;671036
15;Estados Unidos;2018;42859;244215
15;Estados Unidos;2019;90132;345044
15;Estados Unidos;2020;105360;266627
15;Estados Unidos;2021;109043;325880
15;Estados Unidos;2022;115517;380380
15;Estados Unidos;2023;7578;58262
16;França;1970;0;0
16;França;1971;0;0
16;França;1972;0;0
16;França;1973;0;0
16;França;1974;0;0
16;França;1975;0;0
16;França;1976;0;0
16;França;1977;0;0
16;França;1978;0;0
16;França;1979;0;0
16;França;1980;0;0
16;França;1981;0;0
16;França;1982;0;0
16;França;1983;0;0
16;França;1984;0;0
16;França;1985;0;0
16;França;1986;0;0
16;França;1987;0;0
16;França;1988;0;0
16;França;1989;0;0
16;França;1990;0;0
16;França;1991;0;0
16;França;1992;0;0
16;França;1993;0;0
16;França;1994;0;0
16;França;1995;20;7
16;França;1996;49;386
16;França;1997;0;0
16;França;1998;19510;33593
16;França;1999;0;0
16;França;2000;0;0
16;França;2001;0;0
16;França;2002;0;0
16;França;2003;0;0
16;França;2004;0;0
16;França;2005;0;0
16;França;2006;0;0
16;França;2007;0;0
16;França;2008;0;0
16;França;2009;0;0
16;França;2010;0;0
16;França;2011;0;0
16;França;2012;1474;12148
16;França;2013;720;6016
16;França;2014;1600;3368
16;França;2015;658;4705
16;França;2016;0;0
16;França;2017;0;0
16;França;2018;0;0
16;França;2019;0;0
16;França;2020;0;0
16;França;2021;0;0
16;França;2022;0;0
16;França;2023;0;0
17;Grécia;1970;178475;56586
17;Grécia;1971;302825;95349
17;Grécia;1972;369763;134178
17;Grécia;1973;132420;180586
17;Grécia;1974;139103;149364
17;Grécia;1975;28335;22989
17;Grécia;1976;0;0
17;Grécia;1977;20000;23500
17;Grécia;1978;12500;12812
17;Grécia;1979;25000;36813
17;Grécia;1980;25000;50563
17;Grécia;1981;0;0
17;Grécia;1982;0;0
17;Grécia;1983;0;0
17;Grécia;1984;0;0
17;Grécia;1985;0;0
17;Grécia;1986;0;0
17;Grécia;1987;0;0
17;Grécia;1988;0;0
17;Grécia;1989;0;0
17;Grécia;1990;0;0
17;Grécia;1991;0;0
17;Grécia;1992;154975;160597
17;Grécia;1993;54000;56960
17;Grécia;1994;81012;101264
